ccode,ccode_vdem,country_id_vdem,country,year,trans_year,trans_note,p5_year,trans_p5,bmr_year,trans_bmr,ert_year,trans_ert,row_yr,trans_row,gwf_yr,trans_gwf,tjet_dtrid,isq_dtrid,tjrc_dtrid,dem_bmr,dem_omit_bmr,dem_trans_bmr,polity_p5,polity2_p5,change_p5,regtrans_p5,v2x_regime_ert,v2x_regime_orig,v2x_regime_amb,v2x_polyarchy,reg_type,reg_start_year,reg_end_year,reg_trans,reg_age,dem_spell_id,dem_reversion,dem_ep_start_year,dem_ep_end_year,dem_founding_elec,dem_ep_outcome,aut_ep_start_year,aut_ep_end_year,aut_ep_outcome,aut_founding_elec,regime_gwf,reg_fail_gwf
385,385,186,Norway,1957,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.81,Democracy,1946,2023,No regime transition,11,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1958,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.816,Democracy,1946,2023,No regime transition,12,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1959,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.816,Democracy,1946,2023,No regime transition,13,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1960,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.833,Democracy,1946,2023,No regime transition,14,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1961,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.833,Democracy,1946,2023,No regime transition,15,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1962,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.834,Democracy,1946,2023,No regime transition,16,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1963,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.834,Democracy,1946,2023,No regime transition,17,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1964,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.834,Democracy,1946,2023,No regime transition,18,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1965,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.834,Democracy,1946,2023,No regime transition,19,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1966,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.832,Democracy,1946,2023,No regime transition,20,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1967,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.832,Democracy,1946,2023,No regime transition,21,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1968,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.832,Democracy,1946,2023,No regime transition,22,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1969,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.832,Democracy,1946,2023,No regime transition,23,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1970,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.847,Democracy,1946,2023,No regime transition,24,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1971,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.847,Democracy,1946,2023,No regime transition,25,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1972,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.847,Democracy,1946,2023,No regime transition,26,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1973,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.847,Democracy,1946,2023,No regime transition,27,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1974,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.845,Democracy,1946,2023,No regime transition,28,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1975,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.845,Democracy,1946,2023,No regime transition,29,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1976,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.845,Democracy,1946,2023,No regime transition,30,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1977,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.846,Democracy,1946,2023,No regime transition,31,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1978,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.846,Democracy,1946,2023,No regime transition,32,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1979,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.846,Democracy,1946,2023,No regime transition,33,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1980,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.864,Democracy,1946,2023,No regime transition,34,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1981,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.864,Democracy,1946,2023,No regime transition,35,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1982,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.863,Democracy,1946,2023,No regime transition,36,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1983,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.863,Democracy,1946,2023,No regime transition,37,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1984,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.863,Democracy,1946,2023,No regime transition,38,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1985,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.862,Democracy,1946,2023,No regime transition,39,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1986,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.861,Democracy,1946,2023,No regime transition,40,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1987,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.861,Democracy,1946,2023,No regime transition,41,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1988,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.861,Democracy,1946,2023,No regime transition,42,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1989,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.861,Democracy,1946,2023,No regime transition,43,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1990,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.878,Democracy,1946,2023,No regime transition,44,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1991,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.878,Democracy,1946,2023,No regime transition,45,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1992,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.878,Democracy,1946,2023,No regime transition,46,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1993,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.879,Democracy,1946,2023,No regime transition,47,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1994,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.88,Democracy,1946,2023,No regime transition,48,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1995,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.88,Democracy,1946,2023,No regime transition,49,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1996,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.88,Democracy,1946,2023,No regime transition,50,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1997,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.88,Democracy,1946,2023,No regime transition,51,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1998,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.881,Democracy,1946,2023,No regime transition,52,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,1999,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.881,Democracy,1946,2023,No regime transition,53,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2000,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.889,Democracy,1946,2023,No regime transition,54,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2001,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.889,Democracy,1946,2023,No regime transition,55,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2002,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.891,Democracy,1946,2023,No regime transition,56,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2003,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.891,Democracy,1946,2023,No regime transition,57,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2004,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.891,Democracy,1946,2023,No regime transition,58,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2005,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.892,Democracy,1946,2023,No regime transition,59,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2006,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.895,Democracy,1946,2023,No regime transition,60,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2007,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.895,Democracy,1946,2023,No regime transition,61,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2008,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.895,Democracy,1946,2023,No regime transition,62,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2009,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.897,Democracy,1946,2023,No regime transition,63,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2010,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.899,Democracy,1946,2023,No regime transition,64,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
385,385,186,Norway,2011,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.897,Democracy,1946,2023,No regime transition,65,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2012,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.897,Democracy,1946,2023,No regime transition,66,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2013,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.885,Democracy,1946,2023,No regime transition,67,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2014,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.888,Democracy,1946,2023,No regime transition,68,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2015,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.895,Democracy,1946,2023,No regime transition,69,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2016,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.895,Democracy,1946,2023,No regime transition,70,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2017,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.891,Democracy,1946,2023,No regime transition,71,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2018,,,,,,,,,,,,,,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.884,Democracy,1946,2023,No regime transition,72,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2019,,,,,,,,,,,,,,,,1,1,0,,,,,Liberal democracy,3,Liberal democracy lower bound,0.889,Democracy,1946,2023,No regime transition,73,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2020,,,,,,,,,,,,,,,,1,1,0,,,,,Liberal democracy,3,Liberal democracy lower bound,0.88,Democracy,1946,2023,No regime transition,74,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2021,,,,,,,,,,,,,,,,,,,,,,,Liberal democracy,3,Liberal democracy lower bound,0.886,Democracy,1946,2023,No regime transition,75,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
385,385,186,Norway,2022,,,,,,,,,,,,,,,,,,,,,,,Liberal democracy,3,Liberal democracy lower bound,0.886,Democracy,1946,2023,No regime transition,76,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
,385,186,Norway,2023,,,,,,,,,,,,,,,,,,,,,,,Liberal democracy,3,Liberal democracy lower bound,0.886,Democracy,1946,2023,No regime transition,77,186_1946,,,,1949,No democratization episode during this year,,,No autocratization episode during this year,,,
698,698,187,Oman,1949,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,49,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1950,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,50,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1951,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,51,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1952,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,52,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1953,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,53,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1954,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,54,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1955,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,55,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1956,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,56,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1957,,,,,,,,,,,,,,,,0,0,0,-10,-10,-4,-1,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,57,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1958,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,58,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1959,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,59,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1960,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,60,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1961,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,61,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1962,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,62,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1963,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,63,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1964,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.008,Autocracy,1900,2023,No regime transition,64,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1965,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.007,Autocracy,1900,2023,No regime transition,65,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1966,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.007,Autocracy,1900,2023,No regime transition,66,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1967,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.007,Autocracy,1900,2023,No regime transition,67,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1968,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.007,Autocracy,1900,2023,No regime transition,68,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1969,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.007,Autocracy,1900,2023,No regime transition,69,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1970,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.012,Autocracy,1900,2023,No regime transition,70,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1971,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.012,Autocracy,1900,2023,No regime transition,71,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1972,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.013,Autocracy,1900,2023,No regime transition,72,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1973,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.013,Autocracy,1900,2023,No regime transition,73,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1974,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.013,Autocracy,1900,2023,No regime transition,74,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1975,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.014,Autocracy,1900,2023,No regime transition,75,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1976,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.014,Autocracy,1900,2023,No regime transition,76,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1977,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,77,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1978,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,78,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1979,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,79,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1980,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,80,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1981,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,81,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1982,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,82,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1983,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,83,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1984,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.016,Autocracy,1900,2023,No regime transition,84,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1985,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.016,Autocracy,1900,2023,No regime transition,85,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1986,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.016,Autocracy,1900,2023,No regime transition,86,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1987,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.016,Autocracy,1900,2023,No regime transition,87,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1988,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.016,Autocracy,1900,2023,No regime transition,88,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1989,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.016,Autocracy,1900,2023,No regime transition,89,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1990,,,,,,,,,,,,,,,,0,0,0,-10,-10,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,90,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1991,,,,,,,,,,,,,,,,0,0,0,-9,-9,1,0,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,91,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1992,,,,,,,,,,,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,92,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
698,698,187,Oman,1993,,,,,,,,,,,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.015,Autocracy,1900,2023,No regime transition,93,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,monarchy,0
